StartDate,EndDate,Status,Progress,Duration,Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,Consent,Gender,Age,Ethnicity,Sexuality,Victim_known,False_acc_known,Verdict,Likert_verdict,Confidence,Sentence,Credibility,Responsibility,Empathy,SA1,SA2,SA3,SA4,SA5,SA6,MT1,MT2,MT3,F1,MT4,MT5,MT6,NR1,NR2,NR3,NR4,NR5,F2,LI1,LI2,LI3,LI4,LI5,LI6
14/07/2020 07:58,14/07/2020 08:44,0,100,2774,1,14/07/2020 08:44,R_3MQilTURGDAMSoX,anonymous,EN,1,1,28,10,1,2,1,1,5,60,3,6,6,3,4,4,2,5,2,3,4,3,1,2,3,3,3,1,5,5,3,1,1,2,5,1,2,2,3
14/07/2020 08:45,14/07/2020 08:49,0,100,261,1,14/07/2020 08:49,R_6hSe5Uvqr2rvmZr,anonymous,EN,1,2,21,10,1,1,1,1,3,57,9,6,1,4,1,1,1,1,1,2,1,1,1,6,1,1,1,1,1,1,1,1,7,1,1,1,1,4,1
14/07/2020 08:15,14/07/2020 08:52,0,100,2184,1,14/07/2020 08:52,R_2rqhYDmpgIKQAwr,anonymous,EN,1,1,24,12,1,0,2,1,6,55,6,5,5,3,5,1,1,2,5,5,6,5,5,7,4,1,1,1,1,1,1,1,1,4,4,4,2,4,2
14/07/2020 08:17,14/07/2020 08:54,0,100,2235,1,14/07/2020 08:54,R_R4seuH7kEIwGf05,anonymous,EN,1,1,19,1,1,1,3,1,6,40,5,5,1,5,7,1,1,4,3,1,1,1,6,7,2,1,2,1,1,1,1,7,7,4,7,4,2,5,4
14/07/2020 08:14,14/07/2020 08:55,0,100,2487,1,14/07/2020 08:55,R_1CC0nL4IBGyIpnC,anonymous,EN,1,2,,2,1,1,1,1,5,79,2,6,5,4,3,1,1,1,1,1,5,4,3,6,3,3,2,1,1,1,1,2,7,4,2,1,1,2,2
14/07/2020 08:10,14/07/2020 08:59,0,100,2931,1,14/07/2020 08:59,R_2fwbMcSwr7Keif5,anonymous,EN,1,1,38,1,1,1,1,0,3,82,3,5,6,2,5,4,5,6,6,6,7,3,5,4,4,1,2,5,7,4,1,7,4,6,7,3,1,5,4
14/07/2020 09:00,14/07/2020 09:08,0,100,497,1,14/07/2020 09:08,R_3KMxT1rXW8XhiVa,anonymous,EN,1,2,30,1,1,1,1,1,6,85,3,6,5,4,5,1,1,1,1,1,1,5,1,7,2,7,2,1,1,1,1,1,7,2,2,2,1,2,1
14/07/2020 08:17,14/07/2020 09:09,0,100,3152,1,14/07/2020 09:09,R_2Qu56V5tKCRFQlO,anonymous,EN,1,1,64,1,1,1,1,0,5,71,0,5,5,4,3,2,1,3,1,2,7,5,7,6,6,5,4,3,3,4,2,5,5,5,5,5,4,4,3
14/07/2020 09:00,14/07/2020 09:11,0,100,680,1,14/07/2020 09:11,R_3hzS9oEpkrjrG1r,anonymous,EN,1,2,32,1,1,1,1,0,5,75,0,5,3,5,1,1,1,1,1,3,1,1,1,6,1,1,1,1,1,1,1,5,7,3,5,2,1,2,1
14/07/2020 09:00,14/07/2020 09:13,0,100,794,1,14/07/2020 09:13,R_1C1sCPF2tSCj6ew,anonymous,EN,1,2,30,1,1,2,1,0,3,80,0,3,6,2,1,2,4,3,2,6,6,5,7,7,2,1,1,2,2,1,1,7,7,6,6,5,5,2,4
14/07/2020 09:12,14/07/2020 09:17,0,100,335,1,14/07/2020 09:17,R_2Pokco8pxlxrywr,anonymous,EN,1,1,20,1,1,1,1,1,6,75,5,6,5,3,2,2,1,3,2,4,2,4,4,6,2,2,2,1,1,1,1,2,7,4,5,4,2,6,4
14/07/2020 09:15,14/07/2020 09:23,0,100,489,1,14/07/2020 09:23,R_2vZiIClH7fpGE3b,anonymous,EN,1,1,34,1,1,2,2,0,2,100,0,2,4,1,5,2,1,5,1,2,3,5,2,3,4,5,3,3,1,1,1,4,1,5,7,5,1,1,3
14/07/2020 09:15,14/07/2020 09:26,0,100,668,1,14/07/2020 09:26,R_UPAL5TOJwUQhikp,anonymous,EN,1,1,30,1,1,1,1,1,4,1,1,5,3,4,1,1,1,1,1,3,4,4,2,6,4,1,1,1,1,1,1,1,6,4,2,4,1,2,1
14/07/2020 09:15,14/07/2020 09:32,0,100,1070,1,14/07/2020 09:32,R_2c0jmCU4FIIV1AK,anonymous,EN,1,1,51,1,1,1,1,0,4,51,0,5,4,2,2,5,2,6,2,6,7,7,7,6,4,4,1,1,1,1,1,1,7,4,4,4,4,5,4
14/07/2020 09:15,14/07/2020 09:37,0,100,1343,1,14/07/2020 09:37,R_ve3OS5Ty1yUwG9r,anonymous,EN,1,1,32,5,1,1,1,0,4,50,2,5,5,3,3,5,4,5,2,7,1,3,2,6,2,1,2,1,1,1,1,4,7,1,1,1,1,2,1
18/07/2020 07:55,18/07/2020 08:00,0,100,320,1,18/07/2020 08:00,R_1Nly14dgCqRSlEG,anonymous,EN,1,2,28,1,1,1,1,1,1,100,5,7,1,5,1,1,1,1,1,1,5,5,3,7,1,1,1,1,1,1,1,1,7,1,1,1,1,1,1
18/07/2020 07:55,18/07/2020 08:09,0,100,884,1,18/07/2020 08:09,R_x2ZfU4QwJecurYJ,anonymous,EN,1,1,24,14,2,1,1,1,6,75,2,4,5,2,5,5,2,6,4,6,7,6,6,7,6,4,2,2,2,2,1,6,6,4,4,4,4,5,2
14/07/2020 08:07,14/07/2020 08:10,0,63,201,0,21/07/2020 02:00,R_27Ne62CvMa9m0Hg,anonymous,EN,1,2,23,7,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/07/2020 08:17,14/07/2020 08:18,0,46,55,0,21/07/2020 02:00,R_sI0R8BkpdyY3zQB,anonymous,EN,1,2,28,14,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/07/2020 08:02,14/07/2020 08:21,0,96,1124,0,21/07/2020 02:00,R_2c0mgWTFxC1gQyD,anonymous,EN,1,1,27,1,1,2,2,0,4,70,0,6,5,2,5,4,5,6,6,6,5,6,2,6,5,1,5,3,5,3,1,7,7,5,5,5,5,5,4
14/07/2020 08:14,14/07/2020 08:17,0,46,130,0,21/07/2020 02:00,R_1EgJL0tbWBCFB4q,anonymous,EN,1,1,29,5,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/07/2020 08:17,14/07/2020 08:18,0,63,94,0,21/07/2020 02:00,R_QhyQ9JjRYuU8Svn,anonymous,EN,1,1,19,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/07/2020 08:17,14/07/2020 08:30,0,96,786,0,21/07/2020 02:00,R_vIawCF8coPKbYul,anonymous,EN,1,1,21,4,1,2,1,0,6,50,3,5,5,3,3,1,1,1,4,5,6,4,4,6,2,2,2,2,4,3,2,4,6,3,5,3,2,2,2
14/07/2020 07:58,14/07/2020 08:00,0,21,128,0,21/07/2020 02:01,R_saQjCkCF9YnxJ0l,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/07/2020 08:14,14/07/2020 08:29,0,96,902,0,21/07/2020 02:01,R_2P0QSyMMT7cItNW,anonymous,EN,1,2,22,12,1,2,1,1,7,92,8,7,1,5,1,1,1,1,1,1,2,2,4,1,3,1,1,1,1,1,1,1,7,1,1,1,1,1,1
14/07/2020 08:14,14/07/2020 08:15,0,46,37,0,21/07/2020 02:01,R_pPK529k9IAvDpGF,anonymous,EN,1,2,22,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/07/2020 08:12,14/07/2020 08:13,0,46,36,0,21/07/2020 02:01,R_2SIZEiM6QFkYiIE,anonymous,EN,1,1,,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/07/2020 05:01,14/07/2020 05:05,0,100,219,1,14/07/2020 05:05,R_3LcJdnhuUkcg6rf,anonymous,EN,1,1,18,1,1,1,1,1,6,56,9,6,6,4,1,1,1,1,1,3,5,1,5,7,2,1,3,1,1,1,1,1,7,3,3,3,2,5,1
14/07/2020 05:00,14/07/2020 05:05,0,100,303,1,14/07/2020 05:05,R_1dtArTs8VdGoASY,anonymous,EN,1,2,26,1,1,1,1,0,5,37,6,5,1,4,1,1,1,1,1,1,6,1,1,5,1,1,1,1,1,1,1,1,7,1,1,1,1,1,1
14/07/2020 05:00,14/07/2020 05:06,0,100,347,1,14/07/2020 05:06,R_Ahb6MMOecf45C6J,anonymous,EN,1,2,18,1,1,2,2,1,6,80,6,4,3,4,1,1,2,5,5,6,5,3,7,7,1,1,1,2,2,1,1,4,1,5,6,5,5,6,6
14/07/2020 05:04,14/07/2020 05:09,0,100,305,1,14/07/2020 05:09,R_da0nxveh105d17j,anonymous,EN,1,1,29,1,4,2,1,1,7,95,8,7,1,5,1,1,1,1,1,1,6,5,1,7,1,1,7,1,1,1,1,1,7,1,1,1,1,1,1
14/07/2020 05:03,14/07/2020 05:10,0,100,404,1,14/07/2020 05:10,R_3jd2bKy9B8FXQlY,anonymous,EN,1,2,19,1,1,2,1,1,6,76,2,5,5,4,5,2,1,5,5,5,6,6,6,7,6,4,2,3,1,1,1,3,5,3,4,6,3,3,1
14/07/2020 05:04,14/07/2020 05:11,0,100,390,1,14/07/2020 05:11,R_3jZj25lK9I5YZzK,anonymous,EN,1,1,23,1,1,1,1,0,2,73,,4,5,,1,1,1,2,3,3,2,3,3,5,6,,5,,2,2,2,2,5,4,3,4,3,3,2
14/07/2020 05:06,14/07/2020 05:12,0,100,361,1,14/07/2020 05:12,R_1dGhJGHrdyukszp,anonymous,EN,1,1,25,1,2,1,1,1,7,95,4,7,1,5,1,1,1,1,1,1,1,1,1,7,2,1,2,1,1,1,1,1,7,1,3,1,1,1,1
14/07/2020 05:05,14/07/2020 05:12,0,100,375,1,14/07/2020 05:12,R_3fiME77L5xGBtWr,anonymous,EN,1,1,,1,1,0,1,1,7,71,10,4,4,5,1,1,1,1,1,1,4,4,4,7,4,1,1,1,1,1,1,1,1,2,3,1,1,1,1
14/07/2020 05:03,14/07/2020 05:12,0,100,547,1,14/07/2020 05:12,R_Rz6p07we6mwhoR3,anonymous,EN,1,2,68,1,1,1,1,1,7,99,2,7,1,5,1,1,1,1,1,1,6,1,6,,1,1,1,1,1,1,1,1,7,1,1,1,1,1,1
14/07/2020 05:06,14/07/2020 05:12,0,100,347,1,14/07/2020 05:12,R_1FQIKIWsP7rjH9H,anonymous,EN,1,1,21,1,1,1,1,1,7,80,3,7,1,5,1,1,1,1,1,1,5,1,1,6,1,1,1,1,1,1,1,1,6,1,1,1,1,1,1
14/07/2020 05:01,14/07/2020 05:15,0,100,833,1,14/07/2020 05:15,R_3g0BGV4InPFPBHQ,anonymous,EN,1,2,38,1,1,1,1,1,6,60,0,6,6,2,3,1,1,3,3,5,5,3,3,5,3,3,3,2,1,1,1,1,7,3,2,3,2,1,1
14/07/2020 05:06,14/07/2020 05:17,0,100,633,1,14/07/2020 05:17,R_OqWD37JFwwqcGkN,anonymous,EN,1,2,24,1,1,2,1,0,5,57,4,5,5,2,5,1,1,1,2,5,6,3,5,6,6,2,3,1,1,1,1,2,7,5,5,5,2,5,1
14/07/2020 05:02,14/07/2020 05:17,0,100,906,1,14/07/2020 05:17,R_1DArnzCKxFP7nyb,anonymous,EN,1,1,27,1,1,2,1,1,6,69,5,5,2,4,2,2,2,2,2,4,5,3,5,7,4,1,4,1,1,1,1,2,4,4,4,4,2,4,1
14/07/2020 05:03,14/07/2020 05:17,0,100,819,1,14/07/2020 05:17,R_1jP7fhKJddYfCKj,anonymous,EN,1,1,27,1,1,2,2,1,6,80,2,6,4,4,3,1,1,1,3,1,6,5,5,5,5,1,1,7,2,1,1,5,6,4,4,3,2,2,1
14/07/2020 05:07,14/07/2020 05:17,0,100,642,1,14/07/2020 05:17,R_1dADvscZSSU0s5Q,anonymous,EN,1,2,30,1,1,2,1,1,6,75,5,6,1,4,1,1,1,1,1,,4,1,2,7,1,1,1,1,1,1,1,1,7,1,1,1,1,2,1
14/07/2020 05:05,14/07/2020 05:20,0,100,933,1,14/07/2020 05:20,R_3NIddYRsdmD065q,anonymous,EN,1,2,33,10,1,1,1,1,7,95,2,6,2,4,2,1,1,1,2,2,7,1,7,7,2,1,1,1,1,1,1,2,7,2,4,1,1,1,1
14/07/2020 05:10,14/07/2020 05:20,0,100,615,1,14/07/2020 05:20,R_1KrKw8BVEUyC63m,anonymous,EN,1,2,25,1,2,3,1,1,6,80,5,6,2,5,1,1,1,3,2,6,5,4,5,7,5,4,3,2,1,1,1,3,7,2,2,2,1,5,1
14/07/2020 05:03,14/07/2020 05:20,0,100,1063,1,14/07/2020 05:21,R_1lyEjlDKjy2u3ef,anonymous,EN,1,2,24,1,1,1,1,1,6,75,1,3,3,3,3,2,3,5,1,3,6,5,5,5,3,1,1,1,1,1,1,3,6,5,5,5,5,5,2
14/07/2020 05:12,14/07/2020 05:21,0,100,563,1,14/07/2020 05:21,R_3ktPDTFypdZixMy,anonymous,EN,1,2,24,1,5,2,1,1,6,68,4,6,3,5,1,1,1,1,1,3,4,1,1,7,1,1,1,1,1,1,1,1,7,1,1,1,1,2,1
14/07/2020 05:07,14/07/2020 05:47,0,100,2367,1,14/07/2020 05:47,R_3HSyaTHQGYbUj2I,anonymous,EN,1,1,20,5,1,2,1,0,3,70,,3,5,2,6,1,1,4,6,5,4,4,1,5,1,1,1,5,1,1,1,7,7,6,4,6,5,5,4
14/07/2020 05:49,14/07/2020 05:52,0,100,192,1,14/07/2020 05:52,R_21ukJEWgdJzJy7G,anonymous,EN,1,1,21,5,1,2,1,0,3,70,,3,5,2,5,1,1,1,6,5,1,4,1,5,1,1,1,5,1,1,1,6,7,6,5,6,5,4,4
